gene_name,index feature,mutual information
PEPD,8555,0.05237589314989316
CRIPT,2322,0.05236108918570796
EIF3E,3150,0.05236084718679404
USP3,12606,0.05235918005835265
PDIA3,8513,0.0523517695206748
CIB1,1988,0.05230744364348616
EEF1G,3073,0.05230224888887307
RNF114,9904,0.05229743657906068
CST3,2377,0.05222666307697653
MFGE8,7080,0.05221585819927495
GSE1,5130,0.05220728501704334
FAM110A,4284,0.05219222521200273
PIGX,8706,0.052156462959579895
VDAC1,12690,0.05211849682693237
EGLN3,3107,0.05211567292015634
ATP2C1,827,0.052114625420546706
BNIP3,1096,0.05209555994213082
TRIQK,12200,0.05206839500741234
EIF4EBP2,3167,0.052052159125617774
XPOT,12910,0.05204218042690458
RAB27B,9497,0.05201129486294954
GNG5,4974,0.05200155592838928
FBXL6,4449,0.05199694316497989
MCRS1,6965,0.05193896584618843
PSMA5,9280,0.05193072408449547
PI4K2B,8672,0.05191608496443263
AHNAK2,279,0.0519038501155865
SGCB,10408,0.051901518172011246
HIPK2,5373,0.0518997358899171
TMEM186,11848,0.051883987918690026
ABHD2,57,0.0518457269028202
C1orf116,1254,0.0518249470932415
VGLL4,12702,0.05181112159556137
TIMP2,11705,0.051809375679411546
NDUFB4,7755,0.05180900419995552
THOC2,11659,0.051808106392312835
ZNF226,13212,0.051803760315964925
ZMAT5,13138,0.051800804535890435
BNIP1,1094,0.05177154904541027
PWWP3A,9426,0.05174740441993332
PCGF1,8445,0.05174691759655199
GALK1,4760,0.0517322345138328
RIT1,9870,0.05172512792523837
NCSTN,7712,0.05168847719611175
TBCC,11495,0.051682080998257995
GUSB,5190,0.05167818667028542
TCEAL1,11519,0.051669941928281636
MAGI3,6766,0.05165977492521854
CDK12,1722,0.0516546013581
FAM13A,4305,0.05165346241783459
ZNF148,13178,0.05164592634166515
NGRN,7863,0.0516274550725285
CPSF2,2284,0.05162206803299029
NPRL2,8002,0.051620976115099707
NDC1,7713,0.05162077731770814
NLN,7917,0.05161592590755232
FOSL2,4628,0.05161038218386259
GOPC,5008,0.05160750500304349
TUBGCP2,12351,0.05158267951806036
RPUSD3,10026,0.05157919501204537
ATP5MG,841,0.05153893411278484
PITRM1,8751,0.05153808777459223
MTPN,7494,0.05151191786654356
CYB5R4,2476,0.05149620265110781
SEC22C,10270,0.05148896110456785
ATP6V1G1,865,0.051452462771448014
LINC00431,6333,0.05143956695817334
CSK,2359,0.0514201072532313
TBCD,11497,0.05140107336022347
TERF2IP,11581,0.05135487853024606
C6orf89,1319,0.05135217610291304
DPY30,2924,0.051330739097668505
RAB2A,9500,0.05130159280315365
POLR2H,8955,0.05129067862626824
CTSC,2417,0.05124857508418462
SNX3,10937,0.05118839814189633
NAF1,7631,0.05115483020436347
SNRPB2,10903,0.0511492278880186
PKN1,8765,0.051108276643971974
YBX3,12932,0.05109748232510283
CAMK2G,1376,0.05108868654774185
STYX,11292,0.05106461079750945
C1orf131,1256,0.05104432524010135
COX5B,2248,0.0510054473432207
PHLDA3,8657,0.05098717506933231
LSM1,6659,0.05098580788534536
NCKAP1,7697,0.050979865412293254
IFT27,5619,0.05095318543925667
DGAT1,2688,0.050939044901895096
B3GALT6,915,0.05091175273341386
KIF1C,6044,0.05090559173049721
SARAF,10156,0.050890601095944225
CBR1,1472,0.050886952644099454
BRCC3,1122,0.050875708440138
POLD1,8919,0.0508745511921867
PLOD1,8845,0.050872966403340686
HINT1,5366,0.05086874485607856
STT3B,11266,0.05086831265914038
NT5DC1,8077,0.0508410739365761
GMDS,4938,0.05080747891523834
HOOK3,5454,0.05077763617760288
DRG2,2935,0.050771371521985055
EDN1,3058,0.05074390439518715
LUC7L,6686,0.05073057934374353
REEP5,9743,0.05072389667558313
PPIH,9021,0.05069889174614958
PPFIA1,9010,0.050698118338034365
SNHG9,10887,0.05067401901470906
BLVRA,1075,0.05063510357546867
NOVA1,7977,0.050617331337827864
MYO1C,7575,0.050587600628052176
NGEF,7861,0.05054552214047324
INSIG2,5740,0.0505263452228731
SNHG8,10886,0.05048789639309676
MAPK6,6862,0.050464247843719126
ANAPC7,418,0.05046196548321805
MYLIP,7563,0.05045679683995266
MICU2,7134,0.05044278586334593
ZDHHC7,13070,0.05042867986746519
PXN,9433,0.050417882821136725
DRAM2,2930,0.050385171823652715
DAAM1,2515,0.05037374885981715
XPO6,12908,0.05035320439393535
CIB2,1989,0.050345209104414056
FN1,4608,0.05034026969941799
CAT,1452,0.050334534134283855
CD44,1642,0.05030412434441682
OSBPL9,8245,0.050302069735296634
SCEL,10206,0.05029947179854365
LRATD1,6586,0.05029657016423412
SLMAP,10765,0.05026958056122291
USP8,12636,0.05026605810415728
MPP1,7295,0.05025862723619353
CANT1,1390,0.0502547146922033
ARLNC1,678,0.050244766537707236
ATP5PO,848,0.05023627871262637
BCAP31,994,0.05022886319419072
TONSL,12032,0.05018737637912318
MED17,7003,0.05016303639791155
MCEE,6939,0.05009779519866662
NUP93,8154,0.050096290256225
CHKA,1937,0.0500952958708224
INSIG1,5738,0.05007639442776192
FAAP20,4268,0.05006953928397537
MT-ND5,7437,0.05004241043673089
SAAL1,10126,0.0500291072630726
DALRD3,2522,0.050021187108516746
TTF2,12320,0.05001895214278568
RING1,9858,0.050016699685576024
KIF20B,6046,0.050004621271443235
ARFGAP2,584,0.049993738213981294
STX18,11274,0.04998893000476186
ATF5,773,0.04997253317893762
WDR12,12804,0.049954782979822074
UHMK1,12530,0.04994858387634216
USP39,12618,0.04992953194580366
RPRD1A,10019,0.04991893548845215
SCAF4,10185,0.049915172228802575
AHSA1,282,0.04990316840870524
WWOX,12888,0.049894193335093165
NFATC2IP,7830,0.049893974718870276
BCAR1,995,0.04987558811089371
RAB30-DT,9503,0.04986923706250887
HACD2,5233,0.04984765698966729
FZR1,4730,0.049846367606862715
PLK4,8842,0.04983685188064956
PVR,9421,0.04982790675937692
SPSB1,11072,0.049811060292094755
SPNS1,11049,0.04979474230268159
ZYX,13658,0.0497936304959173
EIF4A3,3162,0.04977502296815109
DCTN5,2577,0.04975394118729503
YAP1,12926,0.04975103850432384
ARFGAP3,585,0.049732428630329166
PAQR4,8361,0.049694785565759285
TTC14,12290,0.04969394364015931
SLC12A2-DT,10536,0.04966992665195358
RHNO1,9821,0.04963346321974019
LASP1,6234,0.04962061793839502
G3BP1,4733,0.04958985973211622
TARBP2,11447,0.049583734736147175
OSGEP,8249,0.04957526617504554
VRK3,12758,0.04956764259702439
SC5D,10182,0.0495099014392133
RBX1,9709,0.049483182342294346
TMEM185B,11847,0.049468836297722044
PPP2R2D,9089,0.049461593367544236
SLC35F5,10669,0.04942017144183346
ANKRD9,466,0.04940054255283402
SP3,10981,0.04937678799427513
CTSL,2422,0.04937233772790343
CDK5,1736,0.04936287692875824
TLE3,11728,0.04935308619633244
RASSF1,9637,0.04934626353802629
FAM111A,4285,0.04934623959245526
PLSCR1,8860,0.04932727627503377
RPP14,10011,0.04931285542115253
VPS4B,12746,0.04930479446685728
RO60,9978,0.04927660535124455
NIT2,7900,0.04927278748748449
EPHA2,4105,0.049256072170529734
PPP1R18,9065,0.04924612412102744
THUMPD3,11671,0.0492369783817982
PLTP,8864,0.04923596400597566
HLA-C,5386,0.049218088540323474
LPP,6582,0.04917836719260091
SREBF2,11096,0.04917482927904824
FAM83A,4373,0.049163211023243045
SF3B2,10387,0.04908589750702073
PRMT1,9189,0.0490839597039997
CYB561D2,2469,0.04907516473116388
NOP14,7960,0.04907407728796225
SGO2,10417,0.049066052910498675
EPCAM,4098,0.04904680763566545
USP34,12612,0.04904564930793347
PCSK7,8474,0.04903578062138207
UBXN6,12500,0.04901011525153988
WDR45B,12825,0.048973372544505574
TRIT1,12202,0.048946138559494125
ENSG00000187156,3357,0.04893874529827612
SPCS2,11016,0.048917339960792956
CHMP2A,1944,0.04890522487591834
SDR16C5,10258,0.04888475285923586
ARHGEF1,619,0.04887837716491249
SMAGP,10780,0.04884901113720911
AAGAB,6,0.04884703932891797
BLZF1,1077,0.0488295004022285
SPRYD4,11070,0.04881148724852847
ORC4,8227,0.04880933078569453
RAB5B,9524,0.04877442083279901
NACC1,7625,0.04871767369474731
CSNK2B,2370,0.048705257400098415
H1-10,5199,0.048702132528623564
UBTF,12493,0.04867502690783983
MTG2,7468,0.04867487703713391
VPS26B,12728,0.048674739977888015
GLA,4902,0.048669524404355985
PUF60,9409,0.0486386797209656
HNRNPC,5433,0.04860919829226782
DYNLT2B,3009,0.048604731743871754
TEDC2,11563,0.048584012771594715
TOB2,12015,0.04848066281571266
OCEL1,8183,0.04845161929104731
SNHG12,10876,0.04842934380227574
PSMD5,9311,0.04842104178020247
SLCO3A1,10750,0.04840461132575156
RSU1,10066,0.048377163886935595
RCL1,9722,0.04835651341594835
TMEM184B,11845,0.04833396212126058
PPA1,8998,0.04832179747495584
SDCCAG8,10245,0.048299610880841726
STAP2,11188,0.04824159080798247
HOMER2,5450,0.048232485685438954
ZNF3,13256,0.04822812488224997
AUH,894,0.0482265819901969
FLNB,4589,0.04822625361452968
PPP1R8,9081,0.048188087056830434
ZC3H14,13028,0.048165250295334514
SLC25A25,10592,0.04816391049847599
DLD,2766,0.048145906000197386
MCM5,6951,0.048123340781698457
METTL13,7052,0.04811784608864093
GAK,4757,0.04810428799302069
TRIP11,12195,0.048067482964813904
CDK2,1730,0.048017782566084126
GPC1,5033,0.048016287468318514
BOD1L1,1100,0.04799889905184554
SEMA4B,10311,0.04797938598053926
AFF4,233,0.04796377498606061
MACF1,6736,0.0479485828542975
DEAF1,2641,0.04794042977415061
SETD6,10373,0.04791649515321022
IGF2BP2,5635,0.04783520193317334
LNPK,6559,0.04778174269350529
DGKD,2695,0.04776651765197427
IPO7,5769,0.047742362589019635
METTL25B,7062,0.047724973697050505
TOP1MT,12034,0.047715789503721164
REST,9761,0.04770270543808529
NABP1,7621,0.0476958122043071
UQCC1,12561,0.04767312754655335
PAK4,8331,0.04765794903555515
PTPN1,9375,0.04764178348393249
EIF3H,3153,0.04761082808976852
CRYBG1,2343,0.04760280646318085
UBE2G1,12440,0.04758767825326106
GIGYF2,4884,0.04756937229659139
CCNDBP1,1588,0.047552710402045686
IMPACT,5705,0.04754491188068454
CCAR2,1489,0.047539965115415625
GALK2,4761,0.04748761848486674
APOC1,546,0.04747798806333613
SLC37A4,10676,0.04744161866522486
C2orf49-DT,1287,0.04744117088113717
PRDX5,9140,0.047413016363777885
ETHE1,4199,0.04737727530431021
TMEM170A,11835,0.047373276237767374
SPRING1,11062,0.0473710936482942
ATP5F1A,829,0.04735411175421535
GNB5,4967,0.047348492522695663
LAMTOR3,6215,0.04734177719734921
TIMP1,11704,0.04733209019325145
NEXN,7823,0.04732822263710631
CD9,1656,0.04731856164335717
TJP2,11716,0.047297317787972096
PRDX1,9136,0.047295659215652916
AGPS,266,0.04729250792122926
MED10,6994,0.04727093801077239
AACS,4,0.04726687005168286
RMND5A,9884,0.047261174900987885
SUCO,11299,0.047260976035025826
ARAF,569,0.04724691243481533
TREX1,12143,0.04723874545651812
GPN2,5048,0.04723484357962567
PIK3R3,8720,0.047227149745197296
SKAP2,10518,0.04722126661553144
MFN2,7083,0.04720495447631441
NSMCE2,8062,0.04719247638599928
STAT3,11198,0.04717306159090075
AIF1L,285,0.04715899718089114
PACS1,8310,0.047151692321586836
TXNL1,12384,0.04714772450753807
SLC35F2,10667,0.04714224826906642
BCL9L,1021,0.04712313567296729
VPS26A,12727,0.047122019928460046
WDR45,12824,0.047110580612871746
CUEDC1,2434,0.04709939366253314
PLOD3,8847,0.04709931807544951
PAAF1,8297,0.04709863336192703
PHF14,8637,0.04709826689528809
BIN3,1056,0.04707918771264491
FIBP,4555,0.04707457545479311
XPA,12901,0.04707417030715626
COQ2,2219,0.047047326894231634
VIM,12704,0.04704092080521054
FAM107B,4283,0.047031982657940896
CMTM3,2097,0.047021261612938944
TDP2,11549,0.047009097109269184
MST1R,7424,0.04700761715757496
POP1,8983,0.04699628008079761
DNAJC11,2832,0.04699097488585116
SHB,10458,0.046989714937034306
PRKAR1B,9168,0.04698294748592256
GTPBP6,5179,0.046972484378679
PRSS22,9252,0.046972402746568394
ARID5B,650,0.04697198741667323
DYNLL1,3004,0.04694483118323894
MFAP1,7076,0.04690117216587568
TRIO,12192,0.04688534066941495
COMMD10,2186,0.04687051286301665
CLCN3,2026,0.04686954765467263
KHK,6009,0.04682713741110349
KANSL2,5906,0.04671009050707771
MSANTD3,7407,0.04671009050707771
PHACTR4,8621,0.04670122786433552
CLTA,2081,0.046647959627132515
PTPN11,9376,0.04660266811218058
RRAGA,10029,0.04658353776209039
SERP1,10348,0.04654718236682193
RTRAF,10084,0.04654512140727357
UBE2E2,12437,0.04653363813494507
DLAT,2765,0.04651169995475372
COPE,2202,0.04650049906742764
MANF,6803,0.046480440417469696
CLDN9,2040,0.04645371758898869
RNF149,9922,0.046435386563567674
DSTN,2948,0.0464298107310357
VANGL1,12666,0.04641227663093388
CHAF1A,1906,0.046409346200198195
CFAP36,1875,0.046409069471728466
PUS1,9415,0.04638310873322732
TRMU,12220,0.046375927845777494
MAP4K4,6844,0.046370141401968254
RPP38,10016,0.04636547811080499
CDT1,1765,0.04636198588421599
PFKM,8590,0.04636165480188726
ASH1L,742,0.04635985811698533
DUSP3,2979,0.04635420018334077
SLU7,10768,0.046337093108272484
LYN,6705,0.046267374828634196
KHDC4,6005,0.046266799718440985
POLA2,8917,0.04626386601593957
MATR3,6906,0.04623536591486546
BIRC2,1057,0.0462152432721238
CATSPER1,1453,0.04619724369256251
GLB1,4903,0.04619266737317157
SEC16A,10267,0.04617920366832816
FPGS,4657,0.04617821496446941
NT5C2,8074,0.04617714194126171
UNC45A,12545,0.04615266974345617
RASA1,9624,0.04612448713579953
MIS18BP1,7192,0.04612349881813603
ZFAND3,13078,0.04611747629138829
MTHFD1L,7470,0.04611533093532737
DNAJC10,2831,0.0461089781608174
JKAMP,5879,0.046102225391738604
UQCRC2,12571,0.04609936734244753
PRKCD,9173,0.04606307704858251
BET1,1040,0.046059335707763605
ZNF598,13442,0.04605705076226596
SLC6A6,10731,0.04605127659617571
DPH2,2906,0.0460326262525711
IRF9,5806,0.04602894737531158
SLC25A29,10595,0.0459585340618567
ZNF22,13207,0.04593405391792534
GSTZ1,5147,0.04591720287833312
ST13,11160,0.04591619474777615
SPAG1,10987,0.04591270217727918
KDSR,5999,0.04590022837444595
NDUFC1,7761,0.04589895154593425
CDK6,1741,0.04587619628029606
LRRCC1,6649,0.04587588334398612
DPF2,2904,0.04585328535504129
CIRBP,2002,0.045832900886846495
NDUFV2,7772,0.04581826160234514
CSTF2,2381,0.04581718425598014
EIF2S2,3145,0.045781411590693176
COX14,2239,0.04577338628225771
ATRAID,880,0.04574674378230226
KRT10,6162,0.04566410396029073
SH3RF1,10451,0.045663331203604926
CENPP,1805,0.045660032338491904
HMMR,5422,0.04564968958155466
CDC42SE2,1690,0.045636661720615826
ZNF24,13223,0.04560903478522103
FYTTD1,4720,0.04558860972203753
FCHO1,4493,0.04558116277264852
DDX10,2606,0.04557173457325124
USP9X,12637,0.04552471053154088
COMMD9,2194,0.04550962144635927
CASP4,1444,0.045485561976458436
FUT8,4707,0.0454769109474296
C9orf40,1326,0.04546654836544566
EPN2,4120,0.04544041241278329
CPSF7,2288,0.045433146507792954
SMAD7,10779,0.045400442714693956
B4GALT7,936,0.045399778840398156
RPAP2,9998,0.04539714623998844
OSBPL8,8244,0.045392632194360204
HYLS1,5547,0.04538837167551971
ENAH,3244,0.04532521949017243
CCNF,1591,0.045311238389948466
PARP2,8382,0.04528409947215284
ANP32A,479,0.04526904875469465
NUP37,8143,0.04525225866615062
MINDY2,7157,0.04524227110938122
POLR2M,8961,0.04521981732673541
CDK11A,1720,0.0452183725702616
BPHL,1113,0.04520833238112472
TSPAN17,12261,0.045195263101068875
C4orf46,1303,0.04518313427366843
KIAA1191,6022,0.045176469181540245
HSPG2,5530,0.0451691757553087
PPIL3,9024,0.04514149690271131
FBXO21,4458,0.045141199080113
ASAP1,723,0.045138089527859415
KEAP1,6001,0.045105212070282785
OGFOD1,8199,0.045090771367945426
C6orf141,1314,0.04507938683071588
TFAP2A,11598,0.045044300980344
SERINC1,10344,0.04503675875283093
WASHC3,12784,0.04501301534683436
RSPRY1,10062,0.04497049619815224
STX4,11279,0.04496201670674756
MTMR14,7484,0.04492919595542547
SMARCD1,10792,0.04490025392257975
YWHAZ,12969,0.044873398258389374
TUBA1A,12336,0.04483885546998373
COPB2,2200,0.044828031528199336
HMGB1,5407,0.04481729361570099
ENSG00000254531,3605,0.04480695803068255
INTS14,5748,0.044805529443774035
ODR4,8195,0.04479989749545152
GSK3A,5131,0.04478785690574468
MOCS2,7258,0.04478273163824875
RAB27A,9496,0.04477496285371252
TBC1D14,11468,0.04477428939348378
CCN3,1579,0.04476956226220267
AGR2,267,0.04473428903067743
SRRD,11120,0.0447329184317353
TMCO1,11766,0.04467846982645573
MYL5,7559,0.04461327032590891
SLC30A1,10640,0.04458327771129201
PIGP,8700,0.044534546585800625
FAM91A1,4385,0.0444762964903922
CYBC1,2479,0.044427387308573554
NRAS,8028,0.044391624902691905
RBM39,9686,0.04433926527658945
CKAP2,2010,0.04432671482824495
PIGK,8695,0.04431373353861915
EHMT2,3120,0.044313166998676976
PAM,8341,0.04430457646754061
MRPS27,7390,0.044282278677745805
RRAS,10034,0.04420863090194003
STING1,11217,0.04420765671230526
ARHGEF39,637,0.04420661469611208
INIP,5720,0.044202371885975256
EDC3,3051,0.04418125077495802
PRCP,9127,0.0441360207140319
SERTAD3,10359,0.04412525628996934
PLEKHF2,8819,0.04408786851402749
POC1A,8902,0.044071401961570986
ENSG00000138297,3299,0.04405679665046442
UBA5,12410,0.044041932703323634
B9D1,939,0.04403321895371119
FAM219B,4341,0.044008841894643325
ISG20,5816,0.04397686242661823
SPSB3,11074,0.04397079137263731
TIMM29,11697,0.043969258532449554
IVNS1ABP,5862,0.043966240345289065
NAA38,7611,0.04394698035311726
PLRG1,8856,0.04394666378466516
FBXO7,4480,0.0439446480956698
KDF1,5977,0.04393866819620554
PTGDS,9348,0.04389636257866499
RAB1A,9487,0.04389457904790929
MACC1,6735,0.0438660497758217
LMNA,6541,0.04386009121991049
RNF141,9917,0.04384424394613977
INO80,5723,0.04383606139404432
CCNH,1594,0.043831700862754966
SRRT,11125,0.04382718237042721
LCP1,6256,0.043825200082671587
PGRMC1,8617,0.04379398726793427
ANKRD37,455,0.04378406982714232
FBXL15,4437,0.04378079892775207
FAM98C,4388,0.043767500048968094
NTHL1,8086,0.04374015799668202
TGFB1,11620,0.04373751193769896
LINC00662,6347,0.04372920487931387
RGS3,9809,0.04372212810973751
GCSH,4839,0.04371687801366282
STK11,11220,0.043671942975051295
MCM2,6946,0.04365088665921162
WDR55,12833,0.043635986895704804
ASXL1,757,0.04361662859545102
ATP23,819,0.04361157954436292
DDR1,2602,0.0435968747816218
SELENON,10299,0.04358988788828491
TCIM,11536,0.043575422279431425
SPCS1,11015,0.04357499316879233
TUG1,12357,0.043564719496627234
TCTA,11544,0.043552262025323446
SERTAD2,10358,0.04354322056008454
CLIP1,2056,0.04345112333850833
UBR7,12490,0.043441445087230295
UQCR10,12567,0.04343450697897508
MTFR1L,7465,0.04342462435749507
ZNF790-AS1,13561,0.043419832728306296
STN1,11245,0.04341057667471679
KIFC3,6068,0.043397036419375916
ILK,5693,0.043396289969491825
RNF212,9943,0.04328978780759132
KRT7,6173,0.04325203751589775
NCAPD2,7681,0.04325099745961948
EIF4G3,3171,0.04324450577379889
RBKS,9660,0.04321803705963696
NME2,7925,0.043198539161852845
TMEM68,11924,0.04319742217809699
GTF2F1,5154,0.04317270143220133
DCAF6,2555,0.04314382936085366
ZFPL1,13106,0.04314164480880823
CCDC91,1565,0.043139541392838016
STK35,11234,0.04313786083064608
ZMPSTE24-DT,13142,0.043123187972921445
RTKN,10072,0.04308780708717172
NPRL3,8003,0.04306197152585777
CDYL,1767,0.04306123904439346
BTBD2,1162,0.04304311855906519
XIAP,12895,0.04304076419358469
NFKBIB,7846,0.043035226861415934
ZNF655,13477,0.04300978730492929
GLRX5,4927,0.043001164525862466
CT83,2385,0.042910722851846564
MEAK7,6989,0.042880285622461524
APEX2,535,0.04286915585501292
WDR75,12844,0.04285775598783793
MCCC2,6938,0.04285238835049228
PPP1R13L,9056,0.0428434230416352
GPAT4,5023,0.04284067692495408
TCF3,11530,0.042840504691363884
LAGE3,6201,0.04284019159232245
POLR2F,8953,0.042836475259544246
TUFM,12355,0.04282647144784859
MTFMT,7462,0.04281282358379123
TANK,11436,0.04280672121898151
DPH5,2908,0.04279007921173713
ICAM3,5559,0.042782429444598445
RASSF7,9641,0.042777933531982074
MYCBP2,7543,0.04277573880040169
CHMP6,1951,0.042774203183427235
ZC3H7B,13035,0.04277309238112911
CEP15,1821,0.042738547674947835
PTGR1,9356,0.042731354542686145
RNF113A,9903,0.04271937929272514
MRPL35,7350,0.04271687191847813
MTIF3,7477,0.0427144233868648
PPFIA3,9011,0.04271272978215721
TNIP1,11990,0.04271016884426713
SLC9A3-OT1,10742,0.04270994031148441
SAMM50,10145,0.04269165057387881
ITGB5,5842,0.0426776574933273
PPME1,9043,0.042658248290074405
ENSG00000267260,3816,0.04265628937149083
PPL,9029,0.042616025183552994
ROCK2,9981,0.04258655461825628
HNRNPLL,5443,0.0425614095338835
MRPS31,7393,0.042555559621508796
ANXA1,484,0.04253936461189613
FAM3A,4358,0.04252700322606022
WRAP73,12879,0.042525328849576875
G6PC3,4735,0.042476999956677405
ZSCAN18,13629,0.04247679219964051
TRIM25,12157,0.04247062158981697
DHX33,2730,0.04246436712434294
LINC01610,6426,0.0424631215918283
EXOC5,4229,0.04245723287430996
NDUFA10,7727,0.04244662323597407
CHCHD10,1910,0.04243137127082878
MYDGF,7546,0.04240824657230409
AGAP3,245,0.0423958420605465
NHERF2,7865,0.0423888334654893
UBE4B,12466,0.04237970790637478
ASB9,734,0.042366257544486426
MAGEA8,6760,0.04235238159859943
FAM229B,4351,0.0423496605375208
TYMSOS,12393,0.04230512113480396
SMC5,10801,0.042302333449378275
MROH1,7322,0.0422846225453894
APEX1,534,0.042281561221843664
HES6,5338,0.042251719516944994
POLR2A,8948,0.04224972458520555
TBL1XR1,11504,0.042237455898301815
SLC39A3,10690,0.04222534692792624
LRRC26,6618,0.04219082405892043
UQCC5,12565,0.04218860936045245
MRPL52,7367,0.04216345451976576
TMEM67,11923,0.042157161491785375
